 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
19DEC1980     326.2    13790.4     12040.3      1329.1         0.0
20DEC1980     322.2    13790.4     12040.3      1651.3         0.0
21DEC1980     318.1    13790.4     12040.3      1969.4         0.0
22DEC1980     324.2    13796.5     12040.3      2287.6         0.0
23DEC1980     324.2    13802.5     12040.3      2605.7         0.0
24DEC1980     304.0    13802.5     12040.3      2909.7         0.0
25DEC1980     304.0    13802.5     12040.3      3213.7         0.0
26DEC1980     324.2    13822.7     12040.3      3517.7         0.0
27DEC1980     324.2    13842.9     12040.3      3821.7         0.0
28DEC1980     308.0    13847.0     12040.3      4125.7         0.0
29DEC1980     308.0    13851.0     12040.3      4429.7         0.0
30DEC1980     304.0    13851.0     12040.3      4733.7         0.0
31DEC1980     304.0    13851.0     12040.3      5037.7         0.0
01JAN1981     308.0    13855.1     12040.3      5341.7         0.0
02JAN1981     310.1    13861.1     12040.3      5645.7         0.0
03JAN1981     311.1    13868.2     12040.3      5949.7         0.0
04JAN1981     313.1    13877.3     12040.3      6253.7         0.0
05JAN1981     315.1    13888.4     12040.3      6557.7         0.0
06JAN1981     316.1    13900.5     12040.3      6861.7         0.0
07JAN1981     318.1    13914.6     12040.3      7165.7         0.0
08JAN1981     318.1    13928.8     12040.3      7469.7         0.0
09JAN1981     405.7    14030.5     12040.3      7773.7         0.0
10JAN1981     405.7    14132.2     12040.3      8077.7         0.0
11JAN1981     324.2    14152.4     12040.3      8381.7         0.0
12JAN1981     304.0    14152.4     12040.3      8685.7         0.0
13JAN1981     304.0    14152.4     12040.3      8989.7         0.0
14JAN1981     304.0    14152.4     12040.3      9293.7         0.0
15JAN1981     304.0    14152.4     12040.3      9597.7         0.0
16JAN1981     304.0    14152.4     12040.3      9901.7         0.0
17JAN1981     304.0    14152.4     12040.3     10205.7         0.0
18JAN1981     308.0    14156.5     12040.3     10509.7         0.0
19JAN1981     308.0    14160.5     12040.3     10813.7         0.0
20JAN1981     318.1    14174.7     12040.3     11117.7         0.0
21JAN1981     328.2    14198.9     12040.3     11421.7         0.0
22JAN1981     328.2    14223.1     12040.3     11725.7         0.0
23JAN1981     325.2    14244.4     12040.3     12029.7         0.0
24JAN1981     321.2    14261.5     12040.3     12333.7         0.0
25JAN1981     318.1    14275.7     12040.3     12637.7         0.0
26JAN1981     318.1    14289.8     12040.3     12941.7         0.0
27JAN1981     318.1    14303.9     12040.3     13245.7         0.0
28JAN1981     318.1    14318.1     12040.3     13549.7         0.0
29JAN1981     318.1    14332.2     12040.3     13853.7         0.0
30JAN1981     323.2    14351.4     12040.3     14157.7         0.0
31JAN1981     328.2    14375.6     12040.3     14461.7         0.0
01FEB1981    1067.3    14375.6     12803.6     14461.7       304.0
02FEB1981    1563.3    14375.6     14062.9     14461.7       608.0
03FEB1981    1490.4    14375.6     15249.4     14461.7       912.0
04FEB1981    1320.0    14628.4     16012.7     14461.7      1216.0
05FEB1981    1109.4    14670.4     16776.0     14461.7      1520.0
06FEB1981     937.5    14670.4     17409.5     14461.7      1824.0
07FEB1981     772.2    15114.4     17433.7     14461.7      2128.0
08FEB1981     560.8    15347.0     17458.0     14765.7      2128.0
09FEB1981     431.6    15474.6     17458.0     15069.7      2128.0
10FEB1981     428.5    15599.1     17458.0     15373.7      2128.0
11FEB1981     428.4    15723.5     17458.0     15677.7      2128.0
12FEB1981     429.9    15849.4     17458.0     15981.7      2128.0
13FEB1981     430.5    15975.8     17458.0     16285.7      2128.0
14FEB1981     430.2    16102.0     17458.0     16589.7      2128.0
15FEB1981     430.0    16228.0     17458.0     16893.7      2128.0
16FEB1981     430.5    16354.5     17458.0     17197.7      2128.0
17FEB1981     419.7    16470.2     17458.0     17501.7      2128.0
18FEB1981     434.2    16600.3     17458.0     17805.7      2128.0
19FEB1981     419.0    16715.4     17458.0     18109.7      2128.0
20FEB1981     413.1    16824.5     17458.0     18413.7      2128.0
21FEB1981     406.6    16927.1     17458.0     18717.7      2128.0
22FEB1981     399.8    17022.9     17458.0     19021.7      2128.0
23FEB1981     388.8    17107.8     17458.0     19325.7      2128.0
24FEB1981     383.8    17187.5     17458.0     19629.7      2128.0
25FEB1981     378.7    17258.2     17458.0     19937.8      2128.0
26FEB1981     386.8    17337.0     17458.0     20245.8      2128.0
27FEB1981     393.9    17412.8     17458.0     20563.9      2128.0
28FEB1981       0.0    17412.8     17458.0     20563.9      2128.0
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
               479.69      145.11      145.48      171.37       17.73
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1981     328.2      328.2         0.0         0.0         0.0
02NOV1981     318.1      646.4         0.0         0.0         0.0
03NOV1981     313.1      959.5         0.0         0.0         0.0
04NOV1981     308.0     1267.5         0.0         0.0         0.0
05NOV1981     308.0     1575.5         0.0         0.0         0.0
06NOV1981     305.0     1880.6         0.0         0.0         0.0
07NOV1981     304.0     2184.6         0.0         0.0         0.0
08NOV1981     304.0     2488.6         0.0         0.0         0.0
09NOV1981     304.0     2792.6         0.0         0.0         0.0
10NOV1981     304.0     3096.6         0.0         0.0         0.0
11NOV1981     304.0     3400.6         0.0         0.0         0.0
12NOV1981     304.0     3704.6         0.0         0.0         0.0
13NOV1981     304.0     4008.6         0.0         0.0         0.0
14NOV1981     304.0     4312.6         0.0         0.0         0.0
15NOV1981     304.0     4616.6         0.0         0.0         0.0
16NOV1981     304.0     4920.6         0.0         0.0         0.0
17NOV1981     304.0     5224.6         0.0         0.0         0.0
18NOV1981     304.0     5528.6         0.0         0.0         0.0
19NOV1981     304.0     5832.6         0.0         0.0         0.0
20NOV1981     304.0     6136.6         0.0         0.0         0.0
21NOV1981     304.0     6440.6         0.0         0.0         0.0
22NOV1981     304.0     6744.6         0.0         0.0         0.0
23NOV1981     304.0     7048.6         0.0         0.0         0.0
24NOV1981     304.0     7352.6         0.0         0.0         0.0
25NOV1981     304.0     7656.6         0.0         0.0         0.0
26NOV1981     304.0     7960.6         0.0         0.0         0.0
27NOV1981     304.0     8264.6         0.0         0.0         0.0
28NOV1981     304.0     8568.6         0.0         0.0         0.0
29NOV1981     304.0     8872.6         0.0         0.0         0.0
30NOV1981     318.1     9190.7         0.0         0.0         0.0
01DEC1981     378.7     9265.4         0.0       304.0         0.0
02DEC1981     396.4     9357.8         0.0       608.0         0.0
03DEC1981     396.4     9450.2         0.0       912.0         0.0
04DEC1981     378.7     9525.0         0.0      1216.0         0.0
05DEC1981     358.5     9579.5         0.0      1520.0         0.0
06DEC1981     338.3     9613.9         0.0      1824.0         0.0
07DEC1981     328.2     9638.1         0.0      2128.0         0.0
08DEC1981     318.1     9652.2         0.0      2432.0         0.0
09DEC1981     308.0     9656.3         0.0      2736.0         0.0
10DEC1981     304.0     9656.3         0.0      3040.0         0.0
11DEC1981     304.0     9656.3         0.0      3344.0         0.0
12DEC1981     304.0     9656.3         0.0      3648.0         0.0
13DEC1981     318.1     9670.4         0.0      3952.0         0.0
14DEC1981     358.5     9725.0         0.0      4256.0         0.0
15DEC1981     358.5     9779.5         0.0      4560.0         0.0
16DEC1981     338.3     9813.8         0.0      4864.0         0.0
17DEC1981     328.2     9838.1         0.0      5168.0         0.0
18DEC1981     318.1     9852.2         0.0      5472.0         0.0
19DEC1981     308.0     9856.3         0.0      5776.0         0.0
20DEC1981     304.0     9856.3         0.0      6080.0         0.0
21DEC1981     304.0     9856.3         0.0      6384.0         0.0
22DEC1981     304.0     9856.3         0.0      6688.0         0.0
23DEC1981     304.0     9856.3         0.0      6992.0         0.0
24DEC1981     304.0     9856.3         0.0      7296.0         0.0
25DEC1981     304.0     9856.3         0.0      7600.0         0.0
26DEC1981     304.0     9856.3         0.0      7904.0         0.0
27DEC1981     304.0     9856.3         0.0      8208.0         0.0
28DEC1981     304.0     9856.3         0.0      8512.0         0.0
29DEC1981     304.0     9856.3         0.0      8816.0         0.0
30DEC1981     304.0     9856.3         0.0      9120.0         0.0
31DEC1981     304.0     9856.3         0.0      9424.0         0.0
01JAN1982     521.9    10074.1         0.0      9424.0       304.0
02JAN1982     822.8    10375.1       217.9      9424.0       608.0
03JAN1982    1472.9    10375.1      1386.7      9424.0       912.0
04JAN1982    1750.5    10652.7      2555.6      9424.0      1216.0
05JAN1982    1750.6    10930.4      3724.5      9424.0      1520.0
06JAN1982    1610.7    11068.3      4893.4      9424.0      1824.0
07JAN1982    1401.3    11068.3      5990.7      9424.0      2128.0
08JAN1982    1181.0    11426.5      6509.5      9424.0      2432.0
09JAN1982     970.9    11574.5      7028.3      9424.0      2736.0
10JAN1982     779.5    11832.2      7246.1      9424.0      3040.0
11JAN1982     569.2    11879.5      7464.0      9424.0      3344.0
12JAN1982     527.2    12102.7      7464.0      9424.0      3648.0
13JAN1982     566.6    12147.5      7681.8      9424.0      3952.0
14JAN1982     572.7    12198.3      7899.7      9424.0      4256.0
15JAN1982     524.2    12418.4      7899.7      9424.0      4560.0
16JAN1982     449.9    12564.3      7899.7      9728.0      4560.0
17JAN1982     358.5    12618.9      7899.7     10032.0      4560.0
18JAN1982     348.4    12663.3      7899.7     10336.0      4560.0
19JAN1982     348.4    12707.7      7899.7     10640.0      4560.0
20JAN1982     348.4    12752.2      7899.7     10944.0      4560.0
21JAN1982     418.4    12866.6      7899.7     11248.0      4560.0
22JAN1982     685.5    13133.7      8014.1     11248.0      4864.0
23JAN1982    1010.2    13133.7      8720.3     11248.0      5168.0
24JAN1982    1085.5    13209.0      9426.4     11248.0      5472.0
25JAN1982    1029.3    13228.1     10132.6     11248.0      5776.0
26JAN1982     944.6    13487.1     10514.1     11248.0      6080.0
27JAN1982     779.6    13581.2     10895.7     11248.0      6384.0
28JAN1982     660.1    13822.9     11010.0     11248.0      6688.0
29JAN1982    1070.4    13822.9     11776.5     11248.0      6992.0
30JAN1982     567.6    13972.1     11890.8     11248.0      7296.0
31JAN1982     729.4    14133.9     12154.4     11248.0      7600.0
01FEB1982     864.5    14269.1     12579.8     11248.0      7904.0
02FEB1982     991.8    14396.3     13140.4     11248.0      8208.0
03FEB1982    1053.8    14585.6     13700.9     11248.0      8512.0
04FEB1982    1095.6    14689.4     14388.7     11248.0      8816.0
05FEB1982    1139.2    14836.9     15076.5     11248.0      9120.0
06FEB1982    1184.7    14967.8     15826.3     11248.0      9424.0
07FEB1982    1231.2    15103.3     16617.9     11248.0      9728.0
08FEB1982    1290.7    15254.8     17453.1     11248.0     10032.0
09FEB1982    1394.4    15418.0     18380.3     11248.0     10336.0
10FEB1982    1595.2    15618.8     19470.7     11248.0     10640.0
11FEB1982    1564.4    15788.8     20561.1     11248.0     10944.0
12FEB1982    1595.0    15989.3     21651.5     11248.0     11248.0
13FEB1982    1581.6    16176.6     22741.9     11248.0     11552.0
14FEB1982    1578.6    16360.7     23832.3     11248.0     11856.0
15FEB1982    1565.4    16531.8     24922.7     11248.0     12160.0
16FEB1982    1720.2    16687.6     26183.1     11248.0     12464.0
17FEB1982    1587.0    16880.2     27273.5     11248.0     12768.0
18FEB1982    1463.4    17052.9     28260.2     11248.0     13072.0
19FEB1982    1412.9    17234.6     29187.4     11248.0     13376.0
20FEB1982    1369.0    17372.5     30114.5     11248.0     13680.0
21FEB1982    1330.3    17518.1     30995.2     11248.0     13984.0
22FEB1982    1291.8    17670.6     31830.5     11248.0     14288.0
23FEB1982    1270.5    17801.9     32665.7     11248.0     14592.0
24FEB1982    1261.4    17967.7     33457.3     11248.0     14896.0
25FEB1982    1275.6    18104.0     34292.6     11248.0     15200.0
26FEB1982    1296.8    18261.6     35127.8     11248.0     15504.0
27FEB1982    1333.3    18410.2     36008.5     11248.0     15808.0
28FEB1982       0.0    18410.2     36008.5     11248.0     15808.0
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
               678.96      153.42      300.07       93.73      131.73
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1982    1250.2     1250.2         0.0         0.0         0.0
02NOV1982    1250.2     2500.3         0.0         0.0         0.0
03NOV1982    1250.2     3750.5         0.0         0.0         0.0
04NOV1982    1250.2     5000.7         0.0         0.0         0.0
05NOV1982    1246.7     6247.4         0.0         0.0         0.0
06NOV1982    1242.1     7489.5         0.0         0.0         0.0
07NOV1982    1238.7     8728.2         0.0         0.0         0.0
08NOV1982    1238.7     9966.8         0.0         0.0         0.0
09NOV1982    1227.1    11194.0         0.0         0.0         0.0
10NOV1982    1221.6    12415.6         0.0         0.0         0.0
11NOV1982    1217.0    13632.6         0.0         0.0         0.0
12NOV1982    1227.1    14859.7         0.0         0.0         0.0
13NOV1982    1217.0    16076.7         0.0         0.0         0.0
14NOV1982    1217.0    17293.7         0.0         0.0         0.0
15NOV1982    1207.8    18501.5         0.0         0.0         0.0
16NOV1982    1207.8    19709.3         0.0         0.0         0.0
17NOV1982    1217.0    20926.3         0.0         0.0         0.0
18NOV1982    1227.1    22153.4         0.0         0.0         0.0
19NOV1982    1282.4    23435.9         0.0         0.0         0.0
20NOV1982    1505.7    23659.1      1282.4         0.0         0.0
21NOV1982    1532.8    23909.5      2564.8         0.0         0.0
22NOV1982    1590.5    23994.3      4070.5         0.0         0.0
23NOV1982    1667.8    24156.4      5576.2         0.0         0.0
24NOV1982    1667.8    24318.6      7081.9         0.0         0.0
25NOV1982    1571.3    24384.2      8587.6         0.0         0.0
26NOV1982    1479.7    24581.5      9870.0         0.0         0.0
27NOV1982    1761.0    24862.8     11349.7         0.0         0.0
28NOV1982    2348.3    25450.0     13110.8         0.0         0.0
29NOV1982    2832.3    25934.0     15459.1         0.0         0.0
30NOV1982    3599.8    27185.6     17807.3         0.0         0.0
01DEC1982    4503.2    28856.5     20639.6         0.0         0.0
02DEC1982    4532.9    30557.1     23471.8         0.0         0.0
03DEC1982    7824.2    33848.4     28004.7         0.0         0.0
04DEC1982    9955.9    35980.1     35828.9         0.0         0.0
05DEC1982   10697.4    38853.4     43653.1         0.0         0.0
06DEC1982   10761.3    41790.5     51477.3         0.0         0.0
07DEC1982   11045.7    45012.0     59301.5         0.0         0.0
08DEC1982   10981.5    48169.3     67125.7         0.0         0.0
09DEC1982   10931.6    51276.8     74949.8         0.0         0.0
10DEC1982   11638.4    55091.0     82774.0         0.0         0.0
11DEC1982   12458.9    57594.0     92729.9         0.0         0.0
12DEC1982   12747.5    60385.7    102685.8         0.0         0.0
13DEC1982   12810.9    63240.8    112641.7         0.0         0.0
14DEC1982   12642.8    65927.7    122597.6         0.0         0.0
15DEC1982   13273.2    69245.0    132553.5         0.0         0.0
16DEC1982   13393.1    72682.2    142509.3         0.0         0.0
17DEC1982   13257.4    75983.7    152465.2         0.0         0.0
18DEC1982   12985.5    79013.4    162421.1         0.0         0.0
19DEC1982   12623.8    81681.3    172377.0         0.0         0.0
20DEC1982   12284.1    84009.5    182332.8         0.0         0.0
21DEC1982   11547.6    87733.0    190157.0         0.0         0.0
22DEC1982   12050.3    91959.1    197981.2         0.0         0.0
23DEC1982   12581.0    94584.3    207937.0         0.0         0.0
24DEC1982   13149.5    97777.9    217892.9         0.0         0.0
25DEC1982   13677.0   101499.0    227848.8         0.0         0.0
26DEC1982   14212.5   105014.0    238546.2         0.0         0.0
27DEC1982   15363.5   108829.8    250093.8         0.0         0.0
28DEC1982   15931.8   112711.3    262144.2         0.0         0.0
29DEC1982   16208.0   116869.0    274194.6         0.0         0.0
30DEC1982   16481.1   120769.0    286775.6         0.0         0.0
31DEC1982   16511.1   124699.0    299356.7         0.0         0.0
01JAN1983   16806.3   128924.3    311937.8         0.0         0.0
02JAN1983   16825.1   133168.4    324518.8         0.0         0.0
03JAN1983   16849.4   137436.8    337099.9         0.0         0.0
04JAN1983   16601.5   141457.3    349680.9         0.0         0.0
05JAN1983   16354.4   145761.3    361731.3         0.0         0.0
06JAN1983   15831.5   150045.2    373279.0         0.0         0.0
07JAN1983   15579.6   154077.2    384826.6         0.0         0.0
08JAN1983   15894.6   157921.4    396877.0         0.0         0.0
09JAN1983   15624.9   161998.6    408424.7         0.0         0.0
10JAN1983   14741.9   165808.9    419356.3         0.0         0.0
11JAN1983   14111.7   169223.2    430053.8         0.0         0.0
12JAN1983   13306.2   172573.5    440009.6         0.0         0.0
13JAN1983   12270.4   174888.0    449965.5         0.0         0.0
14JAN1983   11494.0   178557.8    457789.7         0.0         0.0
15JAN1983   10351.8   181085.4    465613.9         0.0         0.0
16JAN1983    9036.7   182298.0    473438.1         0.0         0.0
17JAN1983    7741.7   185506.7    477971.0         0.0         0.0
18JAN1983    6478.8   187452.6    482503.9         0.0         0.0
19JAN1983    5441.0   189293.7    486103.7         0.0         0.0
20JAN1983    5498.3   191192.1    489703.6         0.0         0.0
21JAN1983    5212.4   192804.7    493303.4         0.0         0.0
22JAN1983    4443.7   194416.1    496135.7         0.0         0.0
23JAN1983    3666.3   195250.2    498967.9         0.0         0.0
24JAN1983    2983.7   195885.6    501316.2         0.0         0.0
25JAN1983    2390.9   196515.4    503077.2         0.0         0.0
26JAN1983    2066.7   196821.1    504838.2         0.0         0.0
27JAN1983    1788.0   196848.1    506599.2         0.0         0.0
28JAN1983    1629.0   196997.3    508079.0         0.0         0.0
29JAN1983    1496.9   197211.8    509361.4         0.0         0.0
30JAN1983    1320.3   198532.1    509361.4         0.0         0.0
31JAN1983    1422.2   198672.0    510643.8         0.0         0.0
01FEB1983    1815.6   198672.0    512459.3         0.0         0.0
02FEB1983    1960.4   198816.8    514274.9         0.0         0.0
03FEB1983    1924.2   198925.4    516090.5         0.0         0.0
04FEB1983    1799.4   198925.4    517889.9         0.0         0.0
05FEB1983    4149.0   198925.4    522038.8         0.0         0.0
06FEB1983    5069.4   199845.8    526187.8         0.0         0.0
07FEB1983    4968.4   200665.2    530336.8         0.0         0.0
08FEB1983    4544.8   201061.0    534485.8         0.0         0.0
09FEB1983    8093.7   204609.9    539030.6         0.0         0.0
10FEB1983    8829.7   205346.0    547124.3         0.0         0.0
11FEB1983    8860.8   206113.0    555218.0         0.0         0.0
12FEB1983    8886.4   206905.6    563311.7         0.0         0.0
13FEB1983    8310.1   210671.0    567856.5         0.0         0.0
14FEB1983    7540.4   213666.5    572401.3         0.0         0.0
15FEB1983    6584.2   215705.9    576946.1         0.0         0.0
16FEB1983    5422.8   216979.7    581095.1         0.0         0.0
17FEB1983    4349.1   217179.8    585244.1         0.0         0.0
18FEB1983    3361.5   218741.9    587043.6         0.0         0.0
19FEB1983    2454.1   219396.6    588843.0         0.0         0.0
20FEB1983    1912.5   219509.6    590642.4         0.0         0.0
21FEB1983    1701.4   219788.7    592064.7         0.0         0.0
22FEB1983    1549.4   219915.9    593486.9         0.0         0.0
23FEB1983    1393.2   221289.7    593506.2         0.0         0.0
24FEB1983    1220.8   222510.6    593506.2         0.0         0.0
25FEB1983    1034.5   223545.0    593506.2         0.0         0.0
26FEB1983     895.8   224440.9    593506.2         0.0         0.0
27FEB1983     840.3   225281.2    593506.2         0.0         0.0
28FEB1983       0.0   225281.2    593506.2         0.0         0.0
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
              6823.23     1877.34     4945.89        0.00        0.00
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1983     304.0      304.0         0.0         0.0         0.0
02NOV1983     304.0      608.0         0.0         0.0         0.0
03NOV1983     304.0      912.0         0.0         0.0         0.0
04NOV1983     318.1     1230.1         0.0         0.0         0.0
05NOV1983     318.1     1548.3         0.0         0.0         0.0
06NOV1983     318.1     1866.4         0.0         0.0         0.0
07NOV1983     324.2     2190.6         0.0         0.0         0.0
08NOV1983     324.2     2514.8         0.0         0.0         0.0
09NOV1983     324.2     2839.0         0.0         0.0         0.0
10NOV1983     324.2     3163.2         0.0         0.0         0.0
11NOV1983     324.2     3487.4         0.0         0.0         0.0
12NOV1983     324.2     3811.6         0.0         0.0         0.0
13NOV1983     324.2     4135.8         0.0         0.0         0.0
14NOV1983     324.2     4460.0         0.0         0.0         0.0
15NOV1983     324.2     4784.2         0.0         0.0         0.0
16NOV1983     388.8     5173.1         0.0         0.0         0.0
17NOV1983     358.5     5531.6         0.0         0.0         0.0
18NOV1983     407.2     5938.8         0.0         0.0         0.0
19NOV1983     433.6     6372.4         0.0         0.0         0.0
20NOV1983     405.4     6777.8         0.0         0.0         0.0
21NOV1983     416.3     7194.0         0.0         0.0         0.0
22NOV1983     969.5     7194.0       969.5         0.0         0.0
23NOV1983    1510.9     7194.0      2480.4         0.0         0.0
24NOV1983    3454.9     7194.0      5935.3         0.0         0.0
25NOV1983    3448.8     7194.0      9384.1         0.0         0.0
26NOV1983    3442.4     7194.0     12826.5         0.0         0.0
27NOV1983    3901.9     7653.5     16268.9         0.0         0.0
28NOV1983    3271.6     7653.5     19540.5         0.0         0.0
29NOV1983    2556.4     7653.5     22096.9         0.0         0.0
30NOV1983    2114.6     8257.1     23607.8         0.0         0.0
01DEC1983    1818.5     8564.7     25118.7         0.0         0.0
02DEC1983    5209.7     8564.7     30328.4         0.0         0.0
03DEC1983    8042.5    11397.6     35538.1         0.0         0.0
04DEC1983   10724.9    14079.9     43580.7         0.0         0.0
05DEC1983   10781.4    16818.8     51623.2         0.0         0.0
06DEC1983   11272.1    20048.3     59665.7         0.0         0.0
07DEC1983   11327.5    23333.3     67708.3         0.0         0.0
08DEC1983   11620.7    26911.5     75750.8         0.0         0.0
09DEC1983   11935.3    30804.3     83793.4         0.0         0.0
10DEC1983   12219.8    34981.6     91835.9         0.0         0.0
11DEC1983   12478.8    39417.9     99878.5         0.0         0.0
12DEC1983   12245.1    43620.4    107921.0         0.0         0.0
13DEC1983   12255.7    47833.6    115963.6         0.0         0.0
14DEC1983   12025.7    51816.8    124006.1         0.0         0.0
15DEC1983   11555.1    55329.4    132048.7         0.0         0.0
16DEC1983   11132.2    58419.0    140091.2         0.0         0.0
17DEC1983   10698.1    61074.6    148133.7         0.0         0.0
18DEC1983    9831.8    62863.8    156176.2         0.0         0.0
19DEC1983    9028.0    66682.1    161385.9         0.0         0.0
20DEC1983    8126.4    69598.8    166595.5         0.0         0.0
21DEC1983    8694.2    73083.3    171805.2         0.0         0.0
22DEC1983    7645.6    75519.2    177014.9         0.0         0.0
23DEC1983    6692.1    77001.7    182224.6         0.0         0.0
24DEC1983    5814.7    77606.7    187434.2         0.0         0.0
25DEC1983    5073.5    77606.7    192507.7         0.0         0.0
26DEC1983    4340.6    77606.7    196848.3         0.0         0.0
27DEC1983    3718.0    79506.2    198666.8         0.0         0.0
28DEC1983    3254.5    80942.3    200485.3         0.0         0.0
29DEC1983    2768.1    81891.9    202303.7         0.0         0.0
30DEC1983    2389.1    82462.5    204122.2         0.0         0.0
31DEC1983    2194.6    83146.1    205633.1         0.0         0.0
01JAN1984    1803.1    83438.3    207144.0         0.0         0.0
02JAN1984    1640.9    83568.3    208654.9         0.0         0.0
03JAN1984    1432.8    83568.3    210087.7         0.0         0.0
04JAN1984    1322.6    83921.4    211057.2         0.0         0.0
05JAN1984    1312.1    84264.0    212026.7         0.0         0.0
06JAN1984    1269.2    84563.7    212996.2         0.0         0.0
07JAN1984    1229.0    84823.2    213965.7         0.0         0.0
08JAN1984    1183.1    85036.8    214935.2         0.0         0.0
09JAN1984    1136.5    85203.8    215904.7         0.0         0.0
10JAN1984    1659.8    85203.8    217564.5         0.0         0.0
11JAN1984    1670.0    85213.9    219224.4         0.0         0.0
12JAN1984    1563.2    85213.9    220787.5         0.0         0.0
13JAN1984    1425.5    85502.9    221924.1         0.0         0.0
14JAN1984    1257.4    85790.8    222893.6         0.0         0.0
15JAN1984    1094.4    85915.7    223863.1         0.0         0.0
16JAN1984     944.0    85915.7    224807.1         0.0         0.0
17JAN1984     897.7    85915.7    225704.8         0.0         0.0
18JAN1984     920.4    85938.4    226602.5         0.0         0.0
19JAN1984     821.0    86343.2    227018.8         0.0         0.0
20JAN1984     717.6    86644.5    227435.1         0.0         0.0
21JAN1984     632.3    86860.5    227851.3         0.0         0.0
22JAN1984     572.7    87017.0    228267.6         0.0         0.0
23JAN1984    1209.0    87017.0    229476.7         0.0         0.0
24JAN1984    1534.7    87017.0    231011.3         0.0         0.0
25JAN1984    1610.3    87092.6    232546.0         0.0         0.0
26JAN1984    1513.1    87396.6    233755.0         0.0         0.0
27JAN1984    1417.3    87604.9    234964.0         0.0         0.0
28JAN1984    1319.0    87714.9    236173.1         0.0         0.0
29JAN1984    1216.8    87722.6    237382.1         0.0         0.0
30JAN1984    1121.3    87722.6    238503.4         0.0         0.0
31JAN1984     999.0    88148.9    239076.1         0.0         0.0
01FEB1984     918.2    88494.4    239648.8         0.0         0.0
02FEB1984     809.7    88887.8    240065.0         0.0         0.0
03FEB1984     932.0    89247.2    240637.7         0.0         0.0
04FEB1984     948.7    89623.1    241210.4         0.0         0.0
05FEB1984     960.0    90010.4    241783.1         0.0         0.0
06FEB1984     977.8    90415.5    242355.8         0.0         0.0
07FEB1984     949.0    90791.8    242928.5         0.0         0.0
08FEB1984     896.9    91116.0    243501.2         0.0         0.0
09FEB1984    1103.7    91322.8    244398.0         0.0         0.0
10FEB1984    1256.7    91475.8    245501.8         0.0         0.0
11FEB1984    1402.3    91621.4    246758.5         0.0         0.0
12FEB1984    9152.9    91621.4    255911.4         0.0         0.0
13FEB1984   12075.5    94544.0    265064.3         0.0         0.0
14FEB1984   12381.6    97772.7    274217.2         0.0         0.0
15FEB1984   11821.7   100441.4    283370.1         0.0         0.0
16FEB1984   10719.7   102008.2    292522.9         0.0         0.0
17FEB1984    5063.8   102008.2    297586.8         0.0         0.0
